Gggf025k,10.3487969,12.23002024,16.50463227,11.20359958,13.45101412,3.194363794,3.462531198,4.060087427,4.189639374,8.179400728,6.213500882
Gggf028k,9.41152611,10.65610231,15.39916442,10.70727197,12.27183979,3.18089431,3.421997411,3.869343686,3.953407658,9.471308278,4.4263473
Gggf038k,9.7978418,11.43310599,17.2518966,11.44708246,12.50714743,2.836366891,3.023114821,3.838589024,3.712499702,8.085664906,5.273718626
Gggf040k,9.887104298,12.02653306,15.01536248,10.67560409,12.71675449,2.718019514,2.944608908,3.901954314,4.468771693,7.529631022,5.221686755
Gggf047k,9.702067876,10.24728825,14.39446575,10.48517738,11.25143292,3.113624306,3.489858273,4.215286177,3.92061635,8.214179859,5.531512671
Gggf069k,9.954398658,10.42659559,16.58404243,10.63365915,13.19318448,2.72484559,2.891299906,3.853516853,3.589813385,9.729760328,5.31487416
Gggf070k,10.39751934,10.86811655,16.85994745,11.84175569,12.40778601,2.937162234,3.019530997,4.150613294,4.244465225,8.684372757,5.358897629
Gggf086k,9.819399078,11.3397027,15.83653342,11.27737997,11.38668724,3.107649277,2.99853113,4.50442809,3.866872512,9.163340625,6.24955488
Gggf087k,10.11037864,10.80386938,15.80389316,10.25926974,12.72934706,3.009957027,3.088446143,3.965633055,4.05504894,9.295604845,4.891294782
Gggf089k,9.880087385,11.63598532,15.02412577,9.699915079,11.69175299,3.57628362,2.676348143,3.514188503,3.617179803,8.152012232,5.126905418
Gggf098k,10.44771357,11.3983064,15.17692144,11.8374644,11.9355349,3.501875509,3.28828562,3.677229956,3.839404817,9.245439694,5.717390858
Gggf099k,8.716009697,11.6068377,13.88545976,11.28044874,12.12943448,3.792352052,3.162343487,4.224043696,4.282113933,9.119588668,4.804770042
Gggf101k,8.987797554,10.99938622,15.56693783,10.59654775,11.50428009,3.184671696,3.115213475,4.037101485,3.932405522,8.424261123,5.729447972
Gggf102k,10.2171874,11.60117158,15.45847331,11.5282679,13.44156358,3.272125305,3.358534749,3.917028748,4.304659361,8.61164025,5.038431685
Gggf103k,10.34884751,11.50685143,16.66258248,13.21054058,12.8708498,3.779366268,2.587096595,3.949456918,4.152279037,9.126040721,5.573180216
Gggf104k,10.21704457,12.89532595,16.61098021,11.02760396,13.86926372,3.739801577,3.412629905,4.284458734,4.140530204,10.1028455,5.87601612
Gggf107k,10.17883791,10.41354362,15.87592918,10.17195013,11.97084766,3.209206906,3.0667213,3.9657804,4.120147934,9.11422189,5.579927272
Gggf109k,9.875723609,11.43504528,15.97268707,10.68887372,12.26313062,3.434457142,3.096799754,4.076542711,3.813312136,9.539564915,6.154273661
Gggf113k,11.05638411,11.96978291,15.84173786,9.973437401,13.20866616,2.718737571,3.538541822,3.818997595,3.904505013,9.695179352,6.29507431
Gggf114k,8.931301147,11.38693983,15.65419465,12.03962206,12.58050905,3.944316867,3.078066866,4.536652012,3.891237784,8.649021067,5.298236307
Gggf128k,10.96385832,11.9164436,17.09473511,10.35423461,13.58091182,3.28178448,2.857826157,4.000172782,4.128957368,8.324064476,5.137410018
Gggf129k,9.796706489,11.48822016,14.86889935,10.1137609,12.15439488,3.210706462,3.214244818,3.932179676,3.744792183,8.558456947,5.841451401
Gggf130k,10.34357086,12.05684126,15.85336022,10.3792524,14.23277891,3.465873834,3.22242449,3.663631749,3.692686411,9.392758962,5.317874058
Gggf131k,9.64690086,12.19998832,15.57976605,11.4895014,13.62470608,3.221443814,3.542334802,4.371009007,3.807313968,8.567623438,5.540799359
Gggf132k,9.995348201,11.38953594,16.34994464,10.70391025,12.37815897,4.024841592,3.66349413,3.604441641,3.91283743,8.686985988,5.613329726
Gggf133k,9.025147514,11.57016518,15.84768365,11.36165441,13.4658391,3.902751668,3.077369638,3.66772962,4.110018016,9.407585517,5.684194462
Gggf134k,9.880580567,10.54094253,15.11489131,9.937004845,12.67382882,3.84528038,2.732701723,3.726781587,3.802609817,8.005370242,4.957413577
Gggm001k,11.67947508,13.94499316,18.34841139,14.43164697,14.9677345,3.324502925,3.369194182,4.471101798,4.239485024,10.72147576,7.167603528
Gggm002k,11.35592068,14.89221454,20.08470686,13.8430686,14.62594999,4.082368312,3.693360277,3.961149379,3.993157741,11.21423579,6.412603518
Gggm003k,10.44217353,13.38195971,19.49539432,15.7738788,16.33621679,3.055413179,3.592832422,4.81134634,4.360890635,10.29774023,5.862355098
Gggm004k,11.79290519,12.78232754,18.80937999,14.85629933,15.22137946,4.063617472,3.599267049,4.730752247,4.476308849,11.26750659,6.048779541
Gggm005k,11.42234674,13.93261562,19.100053,12.49985715,15.84400831,3.446735062,3.727352914,3.917939468,4.256748656,11.32233816,5.882159335
Gggm007k,10.6390711,13.0643524,16.88157891,13.24184912,14.01798602,3.579550021,3.206605561,3.633561755,4.235422888,9.691627098,5.34427071
Gggm008k,11.87584354,13.61616651,19.76709151,13.70966481,16.49544481,3.597338285,3.354308288,4.361252945,4.487910385,9.949261252,6.205565283
Gggm013k,13.54505549,14.76846728,21.1681185,12.68706157,14.25812673,3.474239669,4.227599525,3.61934812,4.610114451,12.13828486,6.570754353
Gggm017k,12.10264463,12.21799917,17.48669782,13.59781785,14.48313544,3.607013438,3.248532611,4.438517595,4.105157042,11.69143482,5.518409592
Gggm019k,11.57035037,13.06224018,18.43299701,10.83687032,15.32968177,3.673913851,3.484011799,3.813495161,4.687175672,9.671540116,5.386778698
Gggm020k,11.08286581,13.34655432,17.82572952,11.69448977,14.77050572,3.474774928,3.59210394,4.476058923,4.276128421,10.30058306,5.509979848
Gggm021k,12.93833445,14.17353695,19.17426129,14.51820248,15.15251156,3.403237635,4.293034556,4.619200542,4.525121467,12.37290325,6.430126495
Gggm022k,11.62310769,13.81896636,18.41642908,11.60479729,15.10208743,4.311556109,3.469890399,3.968379538,4.377063135,9.486495906,6.546184117
Gggm023k,11.16845442,14.14739381,18.32930671,12.39519445,15.05488908,4.563685072,3.467339456,4.492887046,4.403364157,10.59516618,5.920019977
Gggm027k,11.4308521,13.8394885,17.96739171,11.57850188,15.48178803,4.074690115,3.249073388,4.136275041,4.164593448,10.88737436,5.796823773
Gggm029k,12.3187805,14.89556307,18.39813173,14.23741267,16.01697067,3.719256335,4.125238203,4.824255687,4.585412084,10.76481937,5.921227582
Gggm030k,12.38447429,14.34786567,19.24873638,13.36682107,15.22926031,4.096987089,3.604195609,3.858501683,4.482572774,11.34558453,6.601731147
Gggm031k,12.75261032,13.89996792,21.88505248,11.91422838,16.08223926,3.494229155,3.213958353,4.068005602,4.847607323,10.55377035,6.333068761
Gggm032k,10.85305549,13.56260059,18.84549117,13.00986655,15.54050332,3.615660936,4.059716232,4.626367206,4.603567217,9.576096613,6.203564625
Gggm034k,10.7313534,13.64220007,18.03636432,12.57628255,13.99716437,3.85202184,3.370709427,3.96976631,4.443688219,10.58950599,5.646629277
Gggm039k,12.98737904,13.89171261,18.27072322,13.89280801,16.77784979,4.267835483,3.478337775,4.214537477,4.455618042,11.58198283,6.436178318
Gggm043k,11.27039235,13.35122345,17.28286955,14.57437052,16.1795302,3.545955611,3.200946545,4.049733936,3.941917473,12.09691428,5.948162776
Gggm044k,10.51780372,14.82233872,19.61294215,12.44868761,14.77731439,3.163140077,3.483658421,4.222644034,4.444673678,9.932243701,6.140592733
Gggm045k,10.48786337,13.17533546,17.07294149,13.42386833,15.17928323,3.891654041,3.397505219,4.23224823,4.37325823,11.25715138,5.961289541
Gggm053k,12.95896141,13.35595829,20.65008804,14.48924528,16.45112509,3.960164153,3.96925806,4.658703679,4.447889918,12.04326844,6.946551098
Gggm058k,12.71427186,11.64833823,18.67997533,12.28935853,15.79899285,3.651210665,4.49427981,4.26253179,4.792497343,10.32050058,5.999948251
Gggm059k,10.70472641,13.20333667,17.96402601,14.23578036,15.69861275,3.862833393,3.43440732,4.795160368,4.550766527,10.74955291,6.89890795
Gggm060k,11.25911327,13.12613421,20.84406653,11.2024881,14.83263063,3.675092468,3.621711033,3.867190759,4.240218948,10.93932829,6.271620607
Gggm071k,10.16573749,13.35929523,19.47923495,13.46805766,14.52206008,3.111482797,3.286300581,4.801105714,4.394702034,10.42253368,6.4171102
Gggm072k,11.17564414,13.83751612,16.95848767,12.67258908,16.10516484,3.899197016,3.872962191,4.177859562,4.631935514,10.26860711,6.470930663
Gggm074k,10.72615818,12.58696056,17.82035554,12.23803384,15.71571857,3.428271404,3.270312969,4.539331847,4.491081964,9.58954445,5.269032018
Gggm075k,11.43050463,12.32084466,19.50814,11.82806204,15.09822593,3.558061525,4.028304679,4.498683032,4.316921248,9.837939571,5.677923711
Gggm076k,12.24851311,13.50809754,18.2485585,13.25702095,16.79603731,3.890774084,3.172047375,4.685083611,4.252353289,10.78867412,6.837797597
Gggm077k,11.04153699,11.86517339,19.3470485,12.81123698,14.23135921,3.298457152,3.361980068,4.611589336,4.348826487,9.757010897,5.812827926
Gggm078k,12.09263913,12.31506596,20.38876293,14.69906824,16.08835349,4.24928002,3.64262198,5.110313215,4.53092589,9.599130528,6.184040869
Gggm079k,9.983610173,12.86169841,17.68071899,12.74027904,15.18212621,3.918789137,3.385681088,4.28563511,4.450826141,10.25976161,5.405518877
Gggm080k,10.16692382,12.37843289,19.46318747,12.33806674,15.90940591,3.931233686,3.501931004,4.43044617,4.032556989,8.838197896,6.074665837
Gggm093k,9.801959305,11.67580859,15.91791542,9.992175047,13.2915598,3.518051101,2.645951348,3.966382915,4.0829842,9.529092425,4.970017961
Gggm108k,10.86715615,13.02710123,18.32223478,12.2326644,14.01751024,4.325596798,2.82002243,3.587505635,3.788485776,10.28575178,6.35237457
Gggm118k,8.675755264,10.91335907,15.34278402,11.88992828,12.27186878,3.211452434,2.917437709,4.377703049,4.027808951,8.97328809,5.730433904
Gggm119k,10.53744109,12.04676595,15.84228982,10.05337067,12.50857369,3.131798698,2.87809244,4.176080085,4.184410054,9.415311021,5.712991719
Gggm120k,10.50461515,11.60605578,15.97494412,11.73687117,13.11225124,3.591943863,2.662788768,4.231312675,4.350337078,8.770059066,6.025612891
Gggm121k,10.67787353,11.49870174,15.43529909,10.12734898,13.22184849,3.631683983,3.213883068,4.017525571,3.885887347,8.987416313,5.862858089
Haaf003k,5.201512326,5.469535996,8.156079926,3.015364518,5.370410032,1.514158317,1.168196543,2.1360187,2.173042725,3.735773523,2.839851928
Haaf005k,4.950074492,5.750425785,8.042294242,3.244205796,5.323967346,1.546438022,1.170250862,2.195961584,2.092833461,3.438879391,2.737840555
Haaf013k,4.55245443,5.815125227,8.039864761,3.067740602,5.871685336,1.838694836,1.263637988,2.137023452,2.054106517,3.425711724,3.005040902
Haaf019k,4.883044862,6.119596129,7.924151734,2.965290337,5.695607087,1.795249365,1.431189687,2.29478019,2.096247883,3.485040054,2.545786197
Haaf023k,5.410672114,5.397537426,7.79197923,3.049311253,5.702788547,1.644181332,1.402295245,2.301055373,2.412489942,4.025975347,2.547755293
Haaf024k,5.074305131,5.394489977,8.58611877,2.917428821,5.444287452,1.638047134,1.419014335,2.397839415,2.49936884,3.949086383,2.779481579
Haaf029k,4.662957927,5.874000889,8.135869708,3.262509528,5.457231936,1.630405187,1.300280492,2.468673033,2.190953633,3.453431361,2.475740162
Haaf033k,5.159491871,6.07382309,7.919381993,2.61406273,5.295166225,1.629519814,1.526661658,2.515065398,2.522862917,3.524254311,3.072748782
Haaf034k,4.898806622,5.07811222,7.805025793,2.820357009,5.345738471,1.447026272,1.184226718,2.386209293,2.522143388,3.449170492,2.620867255
Haam006k,5.310469906,6.075443491,8.03104958,2.970725134,5.241501071,1.801794179,1.418572628,2.327572017,2.521448188,3.779287915,2.833743444
Haam007k,4.733067803,5.935785131,8.096070056,3.45174828,5.428372293,2.153207651,1.506965231,2.31582777,2.261833529,3.728771157,3.144351879
Haam009k,4.713695336,5.759186454,7.525668379,2.991043637,5.146499596,1.686150547,1.342076806,2.235077507,2.3983202,3.431999021,2.628731229
Haam010k,5.275175741,5.597109526,8.020409077,2.784256337,5.501363635,1.875856462,1.32683567,2.502675079,2.409022127,3.312046051,2.643696604
Haam012k,4.927880931,6.194704594,8.246252605,2.883711889,5.980151496,1.756196085,1.237868471,2.510618381,2.4691609,3.788990221,2.990271835
Haam014k,4.896585177,5.422347528,7.651285001,2.957578222,5.149705178,1.641544567,1.622625923,2.25442631,2.303311348,3.664954731,2.398478577
Haam020k,4.812468916,5.488075046,8.119496679,3.464549311,5.452944306,1.856321535,1.325811967,2.417421344,2.342974921,3.630418791,2.838712953
Haam021k,5.365017654,5.454016229,8.373589748,3.022422739,5.464977616,1.777130503,1.526325677,2.262402795,2.452027323,3.645345047,2.681685645
Haam025k,5.206993849,5.481549235,8.408801914,3.306880402,5.491390808,1.737708851,1.472904723,2.44234887,2.07791108,3.84909634,2.987246714
Haam026k,5.170348946,5.883467811,8.381261322,3.455414778,6.135157395,1.589647527,1.538090762,2.281974556,2.542329272,3.829828477,3.151503139
Haam027k,5.166907307,5.629925531,7.386210078,2.959958474,5.310783098,1.64559536,1.312695713,2.221236343,2.285117104,3.564962781,2.376453872
Haam028k,4.945553531,5.480570202,8.350633046,2.814273723,5.447243003,1.560965801,1.326969914,2.421548574,2.584647256,4.02798598,2.501538748
Haam030k,4.776439789,5.952054824,8.589589929,3.193578216,5.69426645,1.743311611,1.348710813,2.213159715,2.382832418,3.871905381,2.684351633
Haam031k,4.794495438,5.321569042,8.499704789,2.562946228,5.33794913,1.736963297,1.44243412,2.490646696,2.396277935,3.744801587,2.87442881
Haam032k,4.948279575,6.031465455,7.603460677,3.507543738,5.764589081,2.007299476,1.441345314,2.217970508,2.49946285,3.993699229,2.552473885
Haam035k,5.329162502,5.54605919,7.75938375,3.045952535,5.92191339,1.930043613,1.320166242,2.368908907,2.406585079,3.812876667,2.589199239
Half001k,5.157802751,5.744092282,7.717469661,2.638656116,5.450347573,1.871390239,1.395431965,1.950375992,2.14408146,3.619484165,2.71649961
Half008k,4.951870261,5.462227455,8.185649374,3.123970151,5.846492877,1.693464306,1.402519271,2.397853159,2.432942694,4.184870986,2.955035809
Half009k,5.027557366,5.134975443,7.640129906,2.869940463,5.221040148,1.68900857,1.0997162,2.337794516,2.200920037,3.631155678,2.689306305
Half011k,5.16996888,5.751273917,7.978286594,2.960829191,5.445718574,1.635723707,1.42289038,2.188407942,2.228098847,4.059820342,2.699048403
Half013k,5.072014131,5.700848132,7.489054782,3.031373426,5.571393384,1.860125391,1.259682169,2.224997208,2.200061425,3.964635766,2.93587926
Half014k,5.139795259,5.347950067,8.198095167,2.577474865,5.453758457,1.783446112,1.322559238,2.06610823,2.172961118,3.996598528,2.43146514
Half015k,5.133110886,5.508993607,7.395994686,2.351286655,5.077375038,1.399998179,1.298389327,2.397708581,2.373068333,3.305857328,2.75493244
Halm002k,5.40463024,5.916742807,8.442767554,3.010782518,5.518826293,1.918860105,1.464371558,2.169685087,2.392222965,4.048880249,3.024367217
Halm005k,4.826187005,5.04037337,7.689474859,2.772008069,4.911056088,1.661245613,1.22408838,2.351737353,2.251926296,3.548985451,2.677413172
Halm007k,5.297623733,4.947458945,7.622634293,3.036427915,4.903466172,1.642030333,1.064161772,2.232806796,1.982418534,3.781997828,2.559779173
Halm010k,5.172935008,5.559238008,8.601179476,3.297745147,4.766422176,2.181139822,1.572086744,2.384531134,2.150791495,3.98904718,2.617601155
Halm016k,4.90265174,5.480033041,7.907169383,2.943767362,5.802830554,1.734710092,1.22453098,2.181971315,2.202757494,3.545010389,2.742897072
Halm017k,4.807519489,5.418839466,7.947801717,3.026703073,5.367377096,1.822077959,1.293430115,2.390825769,2.364273785,3.665347399,2.312336156
Halm018k,5.319006918,5.432670274,7.42163922,3.084832352,5.929495498,1.877457406,1.380035066,2.385362768,2.350707727,3.742366171,2.807974749
Halm019k,5.507833672,5.785325015,8.475401435,2.764675493,5.353604643,1.794787503,1.267853621,2.045876765,2.262028015,3.9797127,2.47646776
Halm020k,5.18234908,5.684677721,7.968196093,2.866794497,5.843979115,1.543404824,1.438564193,2.244631751,2.204595138,3.741634747,2.709376628
Halm021k,4.905509097,6.856308909,8.322195472,3.489374733,6.13914085,1.930699924,1.462399165,2.605854566,2.608630773,4.093142212,3.256540637
Hauf007k,4.661229559,4.68804639,7.010433592,2.734805031,5.419907352,1.285158709,1.404118351,1.961179839,2.194636996,3.169286964,2.302413131
Hauf013k,5.040486636,5.14426786,7.559858319,2.704951438,5.467859593,1.468162808,1.155952547,2.369085445,2.271591358,3.346878818,2.445610046
Hauf014k,5.29968658,4.743125883,7.957434316,2.832458767,5.561530632,1.737973859,1.491406618,2.15139213,2.203235355,3.33230275,2.663131167
Haum003k,4.818386171,5.800256671,8.715889373,2.405234358,5.68592761,1.570092045,1.185913912,2.210318835,2.243897377,3.886870869,2.923980627
Haum004k,4.87733145,5.536595914,8.268855663,2.903698046,5.220409708,1.566983552,1.051740223,2.266376031,2.217510685,3.692322972,2.847694464
Haum005k,5.257304933,5.009571987,7.727110539,2.697829589,5.298160605,1.627674593,1.364378591,2.310298028,2.448050475,3.593805671,2.629882874
Haum008k,5.026308234,5.879528146,8.059266612,3.220546852,5.687567044,1.795486792,1.389575684,2.315640549,2.370043549,3.547027331,2.960018741
Haum010k,5.28718041,5.72908025,7.669343271,3.391027976,5.626531945,1.847640099,1.668004802,2.347761461,1.994237807,3.961427308,2.95101287
Haum011k,5.386341019,5.674646295,7.825322832,3.045035161,5.590227533,1.748534692,1.252097,2.142796532,2.257946305,3.770377918,2.56871684
Haum012k,5.02546455,6.210556298,9.022246878,3.777891335,5.374487366,1.894533198,1.864849717,2.206256608,2.471968513,4.029718134,2.760891536
Hauu001k,5.232354024,5.238086823,8.202963942,3.02297826,5.24437224,1.841442889,1.556913315,2.250466306,2.296883273,4.050014565,2.82564966
Hauu002k,5.141065643,5.545720672,8.03744877,2.72137921,5.561650061,1.253433967,1.33512795,2.462341613,2.28777593,3.57880756,2.613149317
Hauu009k,4.985826968,4.858026266,8.168873176,3.029252871,5.162228468,1.630781626,1.250916922,2.273916139,2.08157019,3.865213009,2.48393671
Hmaf003k,5.220872145,6.1052854,7.81041273,2.994401633,5.96620661,1.581128887,1.46063563,2.306894282,2.429863406,3.731732585,3.043768258
Hmaf004k,4.779712922,5.924797345,8.143744821,3.48851064,5.786117166,1.813866104,1.226583384,2.19499881,2.24818218,4.036295576,2.623079592
Hmaf005k,5.503467271,5.791553186,8.326213254,2.848548883,5.823291668,1.354721424,1.418868796,2.137791332,2.20269978,3.70395502,2.904808341
Hmaf007k,5.325386932,6.001319645,8.382398218,3.031220004,5.904532358,1.824549365,1.680378644,2.161558448,2.324587448,4.142655405,2.813905201
Hmaf011k,5.773191798,5.790683442,8.10764958,2.749743137,5.929507471,1.593997653,1.371492413,2.300983825,2.296424812,3.816894577,2.999678224
Hmaf015k,5.577929222,5.93064235,8.342643619,3.229693295,5.586741921,1.707569265,1.392026397,2.467367254,2.493258413,3.597849314,2.576147398
Hmaf020k,4.92547529,5.936482678,8.461893155,2.750502198,5.892645429,1.461799569,1.386013493,2.254634702,2.410925504,3.910997307,3.030735146
Hmaf021k,4.996855116,4.7583441,8.21885347,2.929843304,5.049716986,1.592997787,1.164544751,2.082516343,1.954095162,3.415742241,2.567529106
Hmaf022k,5.197303309,5.811700198,8.134021705,2.959385697,5.495683635,1.679116762,1.327712903,2.358622743,2.26069004,3.839986224,2.690354183
Hmaf024k,4.923733863,5.796865107,8.078136367,2.997864635,6.524718875,1.541296307,1.338804566,2.13484538,2.291825156,3.621386644,2.642955896
Hmaf025k,5.184128313,5.532222448,8.217798621,3.02626187,5.703628451,1.775820079,1.313288552,2.367522313,2.324450369,3.708436368,2.295609182
Hmaf027k,5.222331252,5.598988158,7.614270345,3.218233962,5.788059085,1.97639176,1.42154039,2.437259519,2.399528498,4.01008734,2.652072011
Hmaf031k,5.464756775,4.728200446,7.556243696,2.915582546,5.984533499,1.627675995,1.119788375,2.176424693,2.313714853,3.592562605,2.381055984
Hmaf034k,5.218827254,5.505180902,7.410958819,3.086645407,5.547081202,1.796052337,1.278695205,2.238814958,2.526190392,3.778451958,2.96801103
Hmaf036k,5.248136944,6.021140505,8.145576646,3.336559684,5.657427293,1.734270269,1.37543531,2.441491619,2.548805225,3.776016225,2.724579884
Hmaf038k,5.007540469,5.578210853,8.161926859,2.65441428,5.486907896,2.033250159,1.333538107,2.04978411,2.317138147,3.349109194,2.786414476
Hmaf040k,4.991168917,5.735393328,8.028646527,3.137925385,5.825820731,1.592162777,1.274064974,2.499919402,2.42014098,3.896188059,2.933496942
Hmaf042k,5.101441202,5.764744426,8.132183979,3.169405352,5.592770807,1.328718848,1.301243971,2.40225867,2.068185785,3.874813571,2.709274456
Hmam001k,4.824069123,6.258949573,8.722597192,3.741448555,5.76581002,1.874293692,1.517650891,2.89039216,2.401376273,4.16510632,2.751880051
Hmam002k,5.165541016,5.981195748,7.563494223,2.986546367,5.61249248,1.4198144,1.34935868,2.162610337,2.243140741,3.785272543,2.638031803
Hmam006k,5.201892965,5.529580911,7.661856584,3.220422115,5.890961992,1.765386546,1.25618724,2.262583833,2.224244189,4.367044934,2.620690612
Hmam008k,5.204447625,5.64681402,7.962681255,3.128556028,5.800705881,1.646114166,1.46622456,2.380379717,2.272942436,3.698164557,2.751960668
Hmam009k,5.068680601,6.299593322,8.251661931,3.331428451,6.006547638,1.899522931,1.400086999,2.494569521,2.392247419,3.713735905,2.715445318
Hmam010k,4.811590826,4.9551716,7.587608193,2.987887819,5.303529723,1.557160011,1.410417053,1.948215531,2.154642064,3.839604475,2.697406753
Hmam014k,5.233585836,5.639565423,8.142787423,3.137990669,5.584472201,1.588543715,1.370052793,2.358736624,2.423433244,3.974242085,2.452316915
Hmam016k,4.69729162,5.518154464,8.37654519,3.277469595,5.042337634,1.533372465,1.187916878,2.096083543,2.269840334,3.630836933,2.119153076
Hmam018k,5.253105429,5.545817209,7.564793082,2.643269506,5.792760637,1.850021945,1.363488326,2.11681844,2.220000497,3.864843591,2.964360438
Hmam019k,5.075813079,5.122611258,7.597740427,3.160140894,5.023861749,1.702902092,1.201212877,2.079486211,2.18035663,3.8081966,2.482015211
Hmam030k,5.619748378,5.169076978,7.337032699,2.994791091,5.418745551,1.743234576,1.308886758,2.034281779,2.001465803,3.298122495,2.416130445
Hmam032k,5.541824165,5.406476416,8.172411551,3.412677647,5.581795569,1.730300076,1.529672147,2.254633275,2.508294075,3.794307982,2.544575189
Hmam037k,4.945308574,5.37599619,7.906036612,3.190243276,4.8261564,1.782948145,1.236605443,2.447477832,2.398338185,3.606259251,2.439156442
Hmam039k,5.202731856,5.618718077,8.088104099,2.966280802,5.835897525,1.662952048,1.270613017,2.223598588,2.315849889,3.663304848,2.682755828
Hmam043k,4.971968789,5.783877038,7.600829517,2.702990834,5.220227525,1.422495617,1.177433498,2.207424454,2.381218454,3.822113096,2.704737037
Hmam044k,5.312495048,5.443073649,8.020785655,3.652916179,5.923709496,1.91456442,1.284508685,2.269326412,2.477965324,3.888277511,2.809832806
Hmau013k,5.300711872,5.599063178,7.52757241,3.011438079,5.614817987,1.721699015,1.167923341,2.38147419,2.149353876,4.087392826,3.065306556
Hmau023k,5.067554891,6.014449735,7.844292434,2.88492348,5.605742453,1.819977293,1.420259364,2.104303015,2.474488894,3.595419915,2.804849255
Hmau026k,5.321409073,5.67245253,7.878479543,3.122828112,5.568445109,1.808197806,1.293509549,2.102700966,2.441709883,3.781537637,2.408426655
Hmau029k,5.295951413,5.659193262,8.049507309,3.55191593,5.893306656,1.5915556,1.493545583,2.297266219,2.501124268,4.23264173,2.942074297
Hmau035k,4.555616067,5.142801886,7.349190552,3.194145496,5.127538771,1.809085959,1.357869924,2.110970159,2.078040255,3.72066912,2.582600694
Hmff001k,4.962239872,4.890648818,7.528669829,2.742483945,5.05883948,1.415496139,1.225979782,1.868395491,2.270571129,3.539641844,2.749915477
Hmff003k,4.873596357,5.786121407,7.446935717,3.150502582,5.142735211,1.552836389,1.379019304,2.052464769,2.105284646,3.875900725,3.012408934
